chamber,value,topic,type,format,id,indicator
Senate,0.0916,health,map,.0%,610U500US09029,diabetes
Senate,0.0684,health,map,.0%,610U500US09030,diabetes
Senate,0.109,health,map,.0%,610U500US09031,diabetes
Senate,0.0846,health,map,.0%,610U500US09032,diabetes
Senate,0.0751,health,map,.0%,610U500US09033,diabetes
Senate,0.0965,health,map,.0%,610U500US09034,diabetes
Senate,0.11,health,map,.0%,610U500US09035,diabetes
Senate,0.0635,health,map,.0%,610U500US09036,diabetes
State,0.0936,health,map,.0%,Connecticut,diabetes
Senate,95018,age,table,",",610U500US09001,pop_age
Senate,96585,age,table,",",610U500US09002,pop_age
Senate,100343,age,table,",",610U500US09003,pop_age
Senate,100911,age,table,",",610U500US09004,pop_age
Senate,97737,age,table,",",610U500US09005,pop_age
Senate,96685,age,table,",",610U500US09006,pop_age
Senate,102107,age,table,",",610U500US09007,pop_age
Senate,96337,age,table,",",610U500US09008,pop_age
Senate,103128,age,table,",",610U500US09009,pop_age
Senate,95842,age,table,",",610U500US09010,pop_age
Senate,99088,age,table,",",610U500US09011,pop_age
Senate,95117,age,table,",",610U500US09012,pop_age
Senate,96589,age,table,",",610U500US09013,pop_age
Senate,94641,age,table,",",610U500US09014,pop_age
Senate,99770,age,table,",",610U500US09015,pop_age
Senate,104301,age,table,",",610U500US09016,pop_age
Senate,99372,age,table,",",610U500US09017,pop_age
Senate,101601,age,table,",",610U500US09018,pop_age
Senate,99917,age,table,",",610U500US09019,pop_age
Senate,96242,age,table,",",610U500US09020,pop_age
Senate,102234,age,table,",",610U500US09021,pop_age
Senate,99821,age,table,",",610U500US09022,pop_age
Senate,98030,age,table,",",610U500US09023,pop_age
Senate,107013,age,table,",",610U500US09024,pop_age
Senate,102372,age,table,",",610U500US09025,pop_age
Senate,107351,age,table,",",610U500US09026,pop_age
Senate,108076,age,table,",",610U500US09027,pop_age
Senate,104444,age,table,",",610U500US09028,pop_age
Senate,101962,age,table,",",610U500US09029,pop_age
Senate,95038,age,table,",",610U500US09030,pop_age
Senate,101782,age,table,",",610U500US09031,pop_age
Senate,93105,age,table,",",610U500US09032,pop_age
Senate,99937,age,table,",",610U500US09033,pop_age
Senate,96262,age,table,",",610U500US09034,pop_age
Senate,100982,age,table,",",610U500US09035,pop_age
Senate,98830,age,table,",",610U500US09036,pop_age
House,22923,age,table,",",620L500US09001,pop_age
House,24363,age,table,",",620L500US09002,pop_age
House,21702,age,table,",",620L500US09003,pop_age
House,23089,age,table,",",620L500US09004,pop_age
House,23978,age,table,",",620L500US09005,pop_age
House,23375,age,table,",",620L500US09006,pop_age
House,23314,age,table,",",620L500US09007,pop_age
House,23714,age,table,",",620L500US09008,pop_age
House,25757,age,table,",",620L500US09009,pop_age
House,22826,age,table,",",620L500US09010,pop_age
House,24236,age,table,",",620L500US09011,pop_age
House,24344,age,table,",",620L500US09012,pop_age
House,23632,age,table,",",620L500US09013,pop_age
House,24218,age,table,",",620L500US09014,pop_age
House,23022,age,table,",",620L500US09015,pop_age
House,24015,age,table,",",620L500US09016,pop_age
House,23458,age,table,",",620L500US09017,pop_age
House,23129,age,table,",",620L500US09018,pop_age
House,24841,age,table,",",620L500US09019,pop_age
House,22079,age,table,",",620L500US09020,pop_age
House,23920,age,table,",",620L500US09021,pop_age
House,23115,age,table,",",620L500US09022,pop_age
House,22996,age,table,",",620L500US09023,pop_age
House,22550,age,table,",",620L500US09024,pop_age
House,24244,age,table,",",620L500US09025,pop_age
House,24288,age,table,",",620L500US09026,pop_age
House,24729,age,table,",",620L500US09027,pop_age
House,23859,age,table,",",620L500US09028,pop_age
House,24769,age,table,",",620L500US09029,pop_age
House,25217,age,table,",",620L500US09030,pop_age
House,24364,age,table,",",620L500US09031,pop_age
House,23453,age,table,",",620L500US09032,pop_age
House,24278,age,table,",",620L500US09033,pop_age
House,23440,age,table,",",620L500US09034,pop_age
House,23547,age,table,",",620L500US09035,pop_age
House,23739,age,table,",",620L500US09036,pop_age
House,23098,age,table,",",620L500US09037,pop_age
House,23779,age,table,",",620L500US09038,pop_age
House,23110,age,table,",",620L500US09039,pop_age
House,23830,age,table,",",620L500US09040,pop_age
House,22414,age,table,",",620L500US09041,pop_age
House,23496,age,table,",",620L500US09042,pop_age
House,23753,age,table,",",620L500US09043,pop_age
House,24201,age,table,",",620L500US09044,pop_age
House,22898,age,table,",",620L500US09045,pop_age
House,24321,age,table,",",620L500US09046,pop_age
House,24787,age,table,",",620L500US09047,pop_age
House,23687,age,table,",",620L500US09048,pop_age
House,23602,age,table,",",620L500US09049,pop_age
House,22946,age,table,",",620L500US09050,pop_age
House,23518,age,table,",",620L500US09051,pop_age
House,23274,age,table,",",620L500US09052,pop_age
House,24130,age,table,",",620L500US09053,pop_age
House,23001,age,table,",",620L500US09054,pop_age
House,24167,age,table,",",620L500US09055,pop_age
House,24299,age,table,",",620L500US09056,pop_age
House,24232,age,table,",",620L500US09057,pop_age
House,24073,age,table,",",620L500US09058,pop_age
House,23483,age,table,",",620L500US09059,pop_age
House,22882,age,table,",",620L500US09060,pop_age
House,23147,age,table,",",620L500US09061,pop_age
House,23913,age,table,",",620L500US09062,pop_age
House,22588,age,table,",",620L500US09063,pop_age
House,21907,age,table,",",620L500US09064,pop_age
House,22632,age,table,",",620L500US09065,pop_age
House,22668,age,table,",",620L500US09066,pop_age
House,23468,age,table,",",620L500US09067,pop_age
House,23112,age,table,",",620L500US09068,pop_age
House,24045,age,table,",",620L500US09069,pop_age
House,22937,age,table,",",620L500US09070,pop_age
House,22816,age,table,",",620L500US09071,pop_age
House,23811,age,table,",",620L500US09072,pop_age
House,24085,age,table,",",620L500US09073,pop_age
House,24356,age,table,",",620L500US09074,pop_age
House,21749,age,table,",",620L500US09075,pop_age
House,24388,age,table,",",620L500US09076,pop_age
House,24243,age,table,",",620L500US09077,pop_age
House,23841,age,table,",",620L500US09078,pop_age
House,24279,age,table,",",620L500US09079,pop_age
House,23085,age,table,",",620L500US09080,pop_age
House,23010,age,table,",",620L500US09081,pop_age
House,23683,age,table,",",620L500US09082,pop_age
House,26369,age,table,",",620L500US09083,pop_age
House,20318,age,table,",",620L500US09084,pop_age
House,22377,age,table,",",620L500US09085,pop_age
House,23013,age,table,",",620L500US09086,pop_age
House,23888,age,table,",",620L500US09087,pop_age
House,23448,age,table,",",620L500US09088,pop_age
House,23190,age,table,",",620L500US09089,pop_age
House,22900,age,table,",",620L500US09090,pop_age
House,25671,age,table,",",620L500US09091,pop_age
House,25102,age,table,",",620L500US09092,pop_age
House,22708,age,table,",",620L500US09093,pop_age
House,23810,age,table,",",620L500US09094,pop_age
House,25368,age,table,",",620L500US09095,pop_age
House,26090,age,table,",",620L500US09096,pop_age
House,23962,age,table,",",620L500US09097,pop_age
House,22706,age,table,",",620L500US09098,pop_age
House,23728,age,table,",",620L500US09099,pop_age
House,22655,age,table,",",620L500US09100,pop_age
House,23319,age,table,",",620L500US09101,pop_age
House,23095,age,table,",",620L500US09102,pop_age
House,23064,age,table,",",620L500US09103,pop_age
House,24584,age,table,",",620L500US09104,pop_age
House,23806,age,table,",",620L500US09105,pop_age
House,23352,age,table,",",620L500US09106,pop_age
House,25401,age,table,",",620L500US09107,pop_age
House,23542,age,table,",",620L500US09108,pop_age
House,25179,age,table,",",620L500US09109,pop_age
House,24595,age,table,",",620L500US09110,pop_age
House,23832,age,table,",",620L500US09111,pop_age
House,23189,age,table,",",620L500US09112,pop_age
House,23612,age,table,",",620L500US09113,pop_age
House,22628,age,table,",",620L500US09114,pop_age
House,22947,age,table,",",620L500US09115,pop_age
House,22811,age,table,",",620L500US09116,pop_age
House,23166,age,table,",",620L500US09117,pop_age
House,23430,age,table,",",620L500US09118,pop_age
House,23225,age,table,",",620L500US09119,pop_age
House,24075,age,table,",",620L500US09120,pop_age
House,23039,age,table,",",620L500US09121,pop_age
House,24523,age,table,",",620L500US09122,pop_age
House,23693,age,table,",",620L500US09123,pop_age
House,25299,age,table,",",620L500US09124,pop_age
House,23627,age,table,",",620L500US09125,pop_age
House,23671,age,table,",",620L500US09126,pop_age
House,26264,age,table,",",620L500US09127,pop_age
House,25518,age,table,",",620L500US09128,pop_age
House,22617,age,table,",",620L500US09129,pop_age
House,23653,age,table,",",620L500US09130,pop_age
House,24711,age,table,",",620L500US09131,pop_age
House,24212,age,table,",",620L500US09132,pop_age
House,23766,age,table,",",620L500US09133,pop_age
House,23950,age,table,",",620L500US09134,pop_age
House,23782,age,table,",",620L500US09135,pop_age
House,25294,age,table,",",620L500US09136,pop_age
House,24445,age,table,",",620L500US09137,pop_age
House,24872,age,table,",",620L500US09138,pop_age
House,23926,age,table,",",620L500US09139,pop_age
House,24452,age,table,",",620L500US09140,pop_age
House,24274,age,table,",",620L500US09141,pop_age
House,26003,age,table,",",620L500US09142,pop_age
House,24681,age,table,",",620L500US09143,pop_age
House,23534,age,table,",",620L500US09144,pop_age
House,23723,age,table,",",620L500US09145,pop_age
House,27641,age,table,",",620L500US09146,pop_age
House,23190,age,table,",",620L500US09147,pop_age
House,24534,age,table,",",620L500US09148,pop_age
House,22793,age,table,",",620L500US09149,pop_age
House,24097,age,table,",",620L500US09150,pop_age
House,23364,age,table,",",620L500US09151,pop_age
State,3588570,age,table,",",Connecticut,pop_age
Senate,23340,age,table,",",610U500US09001,nunder18
Senate,20054,age,table,",",610U500US09002,nunder18
Senate,21970,age,table,",",610U500US09003,nunder18
Senate,23063,age,table,",",610U500US09004,nunder18
Senate,21386,age,table,",",610U500US09005,nunder18
Senate,21890,age,table,",",610U500US09006,nunder18
Senate,19670,age,table,",",610U500US09007,nunder18
Senate,21753,age,table,",",610U500US09008,nunder18
Senate,19088,age,table,",",610U500US09009,nunder18
Senate,22018,age,table,",",610U500US09010,nunder18
Senate,18126,age,table,",",610U500US09011,nunder18
Senate,19611,age,table,",",610U500US09012,nunder18
Senate,18414,age,table,",",610U500US09013,nunder18
Senate,18045,age,table,",",610U500US09014,nunder18
Senate,25789,age,table,",",610U500US09015,nunder18
Senate,22561,age,table,",",610U500US09016,nunder18
Senate,21881,age,table,",",610U500US09017,nunder18
Senate,20722,age,table,",",610U500US09018,nunder18
Senate,21455,age,table,",",610U500US09019,nunder18
Senate,18724,age,table,",",610U500US09020,nunder18
Senate,20298,age,table,",",610U500US09021,nunder18
Senate,22580,age,table,",",610U500US09022,nunder18
Senate,25632,age,table,",",610U500US09023,nunder18
Senate,23081,age,table,",",610U500US09024,nunder18
Senate,22881,age,table,",",610U500US09025,nunder18
Senate,29947,age,table,",",610U500US09026,nunder18
Senate,23501,age,table,",",610U500US09027,nunder18
Senate,26411,age,table,",",610U500US09028,nunder18
Senate,18e3,age,table,",",610U500US09029,nunder18
Senate,18346,age,table,",",610U500US09030,nunder18
Senate,20428,age,table,",",610U500US09031,nunder18
Senate,19944,age,table,",",610U500US09032,nunder18
Senate,20298,age,table,",",610U500US09033,nunder18
Senate,17820,age,table,",",610U500US09034,nunder18
Senate,20321,age,table,",",610U500US09035,nunder18
Senate,24604,age,table,",",610U500US09036,nunder18
House,5081,age,table,",",620L500US09001,nunder18
House,5388,age,table,",",620L500US09002,nunder18
House,5975,age,table,",",620L500US09003,nunder18
House,4924,age,table,",",620L500US09004,nunder18
House,6051,age,table,",",620L500US09005,nunder18
House,6203,age,table,",",620L500US09006,nunder18
House,5768,age,table,",",620L500US09007,nunder18
House,4725,age,table,",",620L500US09008,nunder18
House,5854,age,table,",",620L500US09009,nunder18
House,5277,age,table,",",620L500US09010,nunder18
House,5229,age,table,",",620L500US09011,nunder18
House,5252,age,table,",",620L500US09012,nunder18
House,5418,age,table,",",620L500US09013,nunder18
House,5394,age,table,",",620L500US09014,nunder18
House,3287,age,table,",",620L500US09015,nunder18
House,5882,age,table,",",620L500US09016,nunder18
House,5639,age,table,",",620L500US09017,nunder18
House,4731,age,table,",",620L500US09018,nunder18
House,6125,age,table,",",620L500US09019,nunder18
House,4745,age,table,",",620L500US09020,nunder18
House,5027,age,table,",",620L500US09021,nunder18
House,4887,age,table,",",620L500US09022,nunder18
House,4331,age,table,",",620L500US09023,nunder18
House,4917,age,table,",",620L500US09024,nunder18
House,6751,age,table,",",620L500US09025,nunder18
House,4385,age,table,",",620L500US09026,nunder18
House,4532,age,table,",",620L500US09027,nunder18
House,4679,age,table,",",620L500US09028,nunder18
House,4544,age,table,",",620L500US09029,nunder18
House,5437,age,table,",",620L500US09030,nunder18
House,6043,age,table,",",620L500US09031,nunder18
House,4679,age,table,",",620L500US09032,nunder18
House,3830,age,table,",",620L500US09033,nunder18
House,5087,age,table,",",620L500US09034,nunder18
House,4551,age,table,",",620L500US09035,nunder18
House,4562,age,table,",",620L500US09036,nunder18
House,4472,age,table,",",620L500US09037,nunder18
House,4542,age,table,",",620L500US09038,nunder18
House,4615,age,table,",",620L500US09039,nunder18
House,5182,age,table,",",620L500US09040,nunder18
House,3779,age,table,",",620L500US09041,nunder18
House,4588,age,table,",",620L500US09042,nunder18
House,4514,age,table,",",620L500US09043,nunder18
House,5280,age,table,",",620L500US09044,nunder18
House,5133,age,table,",",620L500US09045,nunder18
House,5698,age,table,",",620L500US09046,nunder18
House,5127,age,table,",",620L500US09047,nunder18
House,5256,age,table,",",620L500US09048,nunder18
House,4584,age,table,",",620L500US09049,nunder18
House,4738,age,table,",",620L500US09050,nunder18
House,4815,age,table,",",620L500US09051,nunder18
House,4530,age,table,",",620L500US09052,nunder18
House,5208,age,table,",",620L500US09053,nunder18
House,1555,age,table,",",620L500US09054,nunder18
House,5461,age,table,",",620L500US09055,nunder18
House,4321,age,table,",",620L500US09056,nunder18
House,5524,age,table,",",620L500US09057,nunder18
House,4766,age,table,",",620L500US09058,nunder18
House,3897,age,table,",",620L500US09059,nunder18
House,4186,age,table,",",620L500US09060,nunder18
House,4699,age,table,",",620L500US09061,nunder18
House,5637,age,table,",",620L500US09062,nunder18
House,4006,age,table,",",620L500US09063,nunder18
House,3656,age,table,",",620L500US09064,nunder18
House,4428,age,table,",",620L500US09065,nunder18
House,4612,age,table,",",620L500US09066,nunder18
House,4683,age,table,",",620L500US09067,nunder18
House,4819,age,table,",",620L500US09068,nunder18
House,4506,age,table,",",620L500US09069,nunder18
House,4957,age,table,",",620L500US09070,nunder18
House,5070,age,table,",",620L500US09071,nunder18
House,6409,age,table,",",620L500US09072,nunder18
House,6694,age,table,",",620L500US09073,nunder18
House,5941,age,table,",",620L500US09074,nunder18
House,5667,age,table,",",620L500US09075,nunder18
House,5352,age,table,",",620L500US09076,nunder18
House,4931,age,table,",",620L500US09077,nunder18
House,4934,age,table,",",620L500US09078,nunder18
House,4751,age,table,",",620L500US09079,nunder18
House,4716,age,table,",",620L500US09080,nunder18
House,4545,age,table,",",620L500US09081,nunder18
House,3727,age,table,",",620L500US09082,nunder18
House,4941,age,table,",",620L500US09083,nunder18
House,4823,age,table,",",620L500US09084,nunder18
House,3753,age,table,",",620L500US09085,nunder18
House,4550,age,table,",",620L500US09086,nunder18
House,4765,age,table,",",620L500US09087,nunder18
House,3335,age,table,",",620L500US09088,nunder18
House,4824,age,table,",",620L500US09089,nunder18
House,4409,age,table,",",620L500US09090,nunder18
House,4661,age,table,",",620L500US09091,nunder18
House,6026,age,table,",",620L500US09092,nunder18
House,4162,age,table,",",620L500US09093,nunder18
House,5652,age,table,",",620L500US09094,nunder18
House,7649,age,table,",",620L500US09095,nunder18
House,4038,age,table,",",620L500US09096,nunder18
House,4970,age,table,",",620L500US09097,nunder18
House,4707,age,table,",",620L500US09098,nunder18
House,4554,age,table,",",620L500US09099,nunder18
House,4512,age,table,",",620L500US09100,nunder18
House,5948,age,table,",",620L500US09101,nunder18
House,3846,age,table,",",620L500US09102,nunder18
House,4579,age,table,",",620L500US09103,nunder18
House,5833,age,table,",",620L500US09104,nunder18
House,5414,age,table,",",620L500US09105,nunder18
House,5955,age,table,",",620L500US09106,nunder18
House,5949,age,table,",",620L500US09107,nunder18
House,4925,age,table,",",620L500US09108,nunder18
